trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
11063009-MM2025-InvSab-Samedi-00,09:37:00,09:37:00,MM05,4,0,0
11063009-MM2025-InvSab-Samedi-00,09:38:22,09:38:22,MM04,5,0,0
11063009-MM2025-InvSab-Samedi-00,09:40:00,09:40:00,MM01,6,0,0
11063009-MM2025-InvSab-Samedi-00,09:41:00,09:41:00,MM02,7,0,0
11063009-MM2025-InvSab-Samedi-00,09:46:00,09:46:00,MM03,8,0,0
11063010-MM2025-InvSab-Samedi-00,09:38:00,09:38:00,MM08,1,0,0
11063010-MM2025-InvSab-Samedi-00,09:43:00,09:43:00,MM06,2,0,0
11063010-MM2025-InvSab-Samedi-00,09:43:46,09:43:46,MM07,3,0,0
11063010-MM2025-InvSab-Samedi-00,09:45:00,09:45:00,MM05,4,0,0
11063010-MM2025-InvSab-Samedi-00,09:46:22,09:46:22,MM04,5,0,0
11063010-MM2025-InvSab-Samedi-00,09:48:00,09:48:00,MM01,6,0,0
11063010-MM2025-InvSab-Samedi-00,09:49:00,09:49:00,MM02,7,0,0
11063010-MM2025-InvSab-Samedi-00,09:54:00,09:54:00,MM03,8,0,0
11063011-MM2025-InvSab-Samedi-00,22:12:00,22:12:00,MM08,1,0,0
11063011-MM2025-InvSab-Samedi-00,22:17:00,22:17:00,MM06,2,0,0
11063011-MM2025-InvSab-Samedi-00,22:17:46,22:17:46,MM07,3,0,0
11063011-MM2025-InvSab-Samedi-00,22:19:00,22:19:00,MM05,4,0,0
11063011-MM2025-InvSab-Samedi-00,22:20:22,22:20:22,MM04,5,0,0
11063011-MM2025-InvSab-Samedi-00,22:22:00,22:22:00,MM01,6,0,0
11063011-MM2025-InvSab-Samedi-00,22:23:00,22:23:00,MM02,7,0,0
11063011-MM2025-InvSab-Samedi-00,22:28:00,22:28:00,MM03,8,0,0
11063012-MM2025-InvSab-Samedi-00,09:41:00,09:41:00,MM03,1,0,0
11063012-MM2025-InvSab-Samedi-00,09:45:00,09:45:00,MM02,2,0,0
11063012-MM2025-InvSab-Samedi-00,09:47:00,09:47:00,MM01,3,0,0
11063012-MM2025-InvSab-Samedi-00,09:48:38,09:48:38,MM04,4,0,0
11063012-MM2025-InvSab-Samedi-00,09:50:00,09:50:00,MM05,5,0,0
11063012-MM2025-InvSab-Samedi-00,09:51:51,09:51:51,MM07,6,0,0
11063012-MM2025-InvSab-Samedi-00,09:53:00,09:53:00,MM06,7,0,0
11063012-MM2025-InvSab-Samedi-00,09:58:00,09:58:00,MM08,8,0,0
11063013-MM2025-InvSab-Samedi-00,23:47:00,23:47:00,MM03,1,0,0
11063013-MM2025-InvSab-Samedi-00,23:51:00,23:51:00,MM02,2,0,0
11063013-MM2025-InvSab-Samedi-00,23:53:00,23:53:00,MM01,3,0,0
11063013-MM2025-InvSab-Samedi-00,23:54:38,23:54:38,MM04,4,0,0
11063013-MM2025-InvSab-Samedi-00,23:56:00,23:56:00,MM05,5,0,0
11063013-MM2025-InvSab-Samedi-00,23:57:51,23:57:51,MM07,6,0,0
11063013-MM2025-InvSab-Samedi-00,23:59:00,23:59:00,MM06,7,0,0
11063013-MM2025-InvSab-Samedi-00,24:05:00,24:05:00,MM08,8,0,0
11063014-MM2025-InvSab-Samedi-00,22:01:00,22:01:00,MM08,1,0,0
11063014-MM2025-InvSab-Samedi-00,22:06:00,22:06:00,MM06,2,0,0
11063014-MM2025-InvSab-Samedi-00,22:06:46,22:06:46,MM07,3,0,0
11063014-MM2025-InvSab-Samedi-00,22:08:00,22:08:00,MM05,4,0,0
11063014-MM2025-InvSab-Samedi-00,22:09:22,22:09:22,MM04,5,0,0
11063014-MM2025-InvSab-Samedi-00,22:11:00,22:11:00,MM01,6,0,0
11063014-MM2025-InvSab-Samedi-00,22:13:00,22:13:00,MM02,7,0,0
11063014-MM2025-InvSab-Samedi-00,22:17:00,22:17:00,MM03,8,0,0
11063015-MM2025-InvSab-Samedi-00,09:54:00,09:54:00,MM08,1,0,0
11063015-MM2025-InvSab-Samedi-00,09:59:00,09:59:00,MM06,2,0,0
11063015-MM2025-InvSab-Samedi-00,09:59:46,09:59:46,MM07,3,0,0
11063015-MM2025-InvSab-Samedi-00,10:01:00,10:01:00,MM05,4,0,0
11063015-MM2025-InvSab-Samedi-00,10:02:22,10:02:22,MM04,5,0,0
11063015-MM2025-InvSab-Samedi-00,10:04:00,10:04:00,MM01,6,0,0
11063015-MM2025-InvSab-Samedi-00,10:05:00,10:05:00,MM02,7,0,0
11063015-MM2025-InvSab-Samedi-00,10:09:00,10:09:00,MM03,8,0,0
11063016-MM2025-InvSab-Samedi-00,09:33:00,09:33:00,MM03,1,0,0
11063016-MM2025-InvSab-Samedi-00,09:37:00,09:37:00,MM02,2,0,0
11063016-MM2025-InvSab-Samedi-00,09:39:00,09:39:00,MM01,3,0,0
11063016-MM2025-InvSab-Samedi-00,09:40:38,09:40:38,MM04,4,0,0
11063016-MM2025-InvSab-Samedi-00,09:42:00,09:42:00,MM05,5,0,0
11063016-MM2025-InvSab-Samedi-00,09:43:51,09:43:51,MM07,6,0,0
11063016-MM2025-InvSab-Samedi-00,09:45:00,09:45:00,MM06,7,0,0
11063016-MM2025-InvSab-Samedi-00,09:51:00,09:51:00,MM08,8,0,0
11063017-MM2025-InvSab-Samedi-00,24:26:00,24:26:00,MM03,1,0,0
11063017-MM2025-InvSab-Samedi-00,24:30:00,24:30:00,MM02,2,0,0
11063017-MM2025-InvSab-Samedi-00,24:32:00,24:32:00,MM01,3,0,0
11063017-MM2025-InvSab-Samedi-00,24:33:38,24:33:38,MM04,4,0,0
11063017-MM2025-InvSab-Samedi-00,24:35:00,24:35:00,MM05,5,0,0
11063017-MM2025-InvSab-Samedi-00,24:36:51,24:36:51,MM07,6,0,0
11063017-MM2025-InvSab-Samedi-00,24:38:00,24:38:00,MM06,7,0,0
11063017-MM2025-InvSab-Samedi-00,24:44:00,24:44:00,MM08,8,0,0
11063018-MM2025-InvSab-Samedi-00,22:03:00,22:03:00,MM03,1,0,0
11063018-MM2025-InvSab-Samedi-00,22:07:00,22:07:00,MM02,2,0,0
11063018-MM2025-InvSab-Samedi-00,22:09:00,22:09:00,MM01,3,0,0
11063018-MM2025-InvSab-Samedi-00,22:10:38,22:10:38,MM04,4,0,0
11063018-MM2025-InvSab-Samedi-00,22:12:00,22:12:00,MM05,5,0,0
11063018-MM2025-InvSab-Samedi-00,22:13:51,22:13:51,MM07,6,0,0
11063018-MM2025-InvSab-Samedi-00,22:15:00,22:15:00,MM06,7,0,0
11063018-MM2025-InvSab-Samedi-00,22:21:00,22:21:00,MM08,8,0,0
11063019-MM2025-InvSab-Samedi-00,22:38:00,22:38:00,MM08,1,0,0
11063019-MM2025-InvSab-Samedi-00,22:43:00,22:43:00,MM06,2,0,0
11063019-MM2025-InvSab-Samedi-00,22:43:46,22:43:46,MM07,3,0,0
11063019-MM2025-InvSab-Samedi-00,22:45:00,22:45:00,MM05,4,0,0
11063019-MM2025-InvSab-Samedi-00,22:46:22,22:46:22,MM04,5,0,0
11063019-MM2025-InvSab-Samedi-00,22:48:00,22:48:00,MM01,6,0,0
11063019-MM2025-InvSab-Samedi-00,22:49:00,22:49:00,MM02,7,0,0
11063019-MM2025-InvSab-Samedi-00,22:54:00,22:54:00,MM03,8,0,0
11063020-MM2025-InvSab-Samedi-00,22:25:00,22:25:00,MM08,1,0,0
11063020-MM2025-InvSab-Samedi-00,22:30:00,22:30:00,MM06,2,0,0
11063020-MM2025-InvSab-Samedi-00,22:30:46,22:30:46,MM07,3,0,0
11063020-MM2025-InvSab-Samedi-00,22:32:00,22:32:00,MM05,4,0,0
11063020-MM2025-InvSab-Samedi-00,22:33:22,22:33:22,MM04,5,0,0
11063020-MM2025-InvSab-Samedi-00,22:35:00,22:35:00,MM01,6,0,0
11063020-MM2025-InvSab-Samedi-00,22:36:00,22:36:00,MM02,7,0,0
11063020-MM2025-InvSab-Samedi-00,22:41:00,22:41:00,MM03,8,0,0
11063021-MM2025-InvSab-Samedi-00,21:50:00,21:50:00,MM03,1,0,0
11063021-MM2025-InvSab-Samedi-00,21:54:00,21:54:00,MM02,2,0,0
11063021-MM2025-InvSab-Samedi-00,21:56:00,21:56:00,MM01,3,0,0
11063021-MM2025-InvSab-Samedi-00,21:57:38,21:57:38,MM04,4,0,0
11063021-MM2025-InvSab-Samedi-00,21:59:00,21:59:00,MM05,5,0,0
11063021-MM2025-InvSab-Samedi-00,22:00:51,22:00:51,MM07,6,0,0
11063021-MM2025-InvSab-Samedi-00,22:02:00,22:02:00,MM06,7,0,0
11063021-MM2025-InvSab-Samedi-00,22:08:00,22:08:00,MM08,8,0,0
11063022-MM2025-InvSab-Samedi-00,24:13:00,24:13:00,MM03,1,0,0
11063022-MM2025-InvSab-Samedi-00,24:17:00,24:17:00,MM02,2,0,0
11063022-MM2025-InvSab-Samedi-00,24:19:00,24:19:00,MM01,3,0,0
11063022-MM2025-InvSab-Samedi-00,24:20:38,24:20:38,MM04,4,0,0
11063022-MM2025-InvSab-Samedi-00,24:22:00,24:22:00,MM05,5,0,0
11063022-MM2025-InvSab-Samedi-00,24:23:51,24:23:51,MM07,6,0,0
11063022-MM2025-InvSab-Samedi-00,24:25:00,24:25:00,MM06,7,0,0
11063022-MM2025-InvSab-Samedi-00,24:31:00,24:31:00,MM08,8,0,0
11063023-MM2025-InvSab-Samedi-00,23:17:00,23:17:00,MM08,1,0,0
11063023-MM2025-InvSab-Samedi-00,23:22:00,23:22:00,MM06,2,0,0
11063023-MM2025-InvSab-Samedi-00,23:22:46,23:22:46,MM07,3,0,0
11063023-MM2025-InvSab-Samedi-00,23:24:00,23:24:00,MM05,4,0,0
11063023-MM2025-InvSab-Samedi-00,23:25:22,23:25:22,MM04,5,0,0
11063023-MM2025-InvSab-Samedi-00,23:27:00,23:27:00,MM01,6,0,0
11063023-MM2025-InvSab-Samedi-00,23:28:00,23:28:00,MM02,7,0,0
11063023-MM2025-InvSab-Samedi-00,23:33:00,23:33:00,MM03,8,0,0
11063024-MM2025-InvSab-Samedi-00,24:48:00,24:48:00,MM08,1,0,0
11063024-MM2025-InvSab-Samedi-00,24:53:00,24:53:00,MM06,2,0,0
11063024-MM2025-InvSab-Samedi-00,24:53:46,24:53:46,MM07,3,0,0
11063024-MM2025-InvSab-Samedi-00,24:55:00,24:55:00,MM05,4,0,0
11063024-MM2025-InvSab-Samedi-00,24:56:22,24:56:22,MM04,5,0,0
11063024-MM2025-InvSab-Samedi-00,24:58:00,24:58:00,MM01,6,0,0
11063024-MM2025-InvSab-Samedi-00,24:59:00,24:59:00,MM02,7,0,0
11063024-MM2025-InvSab-Samedi-00,25:04:00,25:04:00,MM03,8,0,0
11063025-MM2025-InvSab-Samedi-00,23:04:00,23:04:00,MM08,1,0,0
11063025-MM2025-InvSab-Samedi-00,23:09:00,23:09:00,MM06,2,0,0
11063025-MM2025-InvSab-Samedi-00,23:09:46,23:09:46,MM07,3,0,0
11063025-MM2025-InvSab-Samedi-00,23:11:00,23:11:00,MM05,4,0,0
11063025-MM2025-InvSab-Samedi-00,23:12:22,23:12:22,MM04,5,0,0
11063025-MM2025-InvSab-Samedi-00,23:14:00,23:14:00,MM01,6,0,0
11063025-MM2025-InvSab-Samedi-00,23:15:00,23:15:00,MM02,7,0,0
11063025-MM2025-InvSab-Samedi-00,23:20:00,23:20:00,MM03,8,0,0
11063026-MM2025-InvSab-Samedi-00,24:35:00,24:35:00,MM08,1,0,0
11063026-MM2025-InvSab-Samedi-00,24:40:00,24:40:00,MM06,2,0,0
11063026-MM2025-InvSab-Samedi-00,24:40:46,24:40:46,MM07,3,0,0
11063026-MM2025-InvSab-Samedi-00,24:42:00,24:42:00,MM05,4,0,0
11063026-MM2025-InvSab-Samedi-00,24:43:22,24:43:22,MM04,5,0,0
11063026-MM2025-InvSab-Samedi-00,24:45:00,24:45:00,MM01,6,0,0
11063026-MM2025-InvSab-Samedi-00,24:46:00,24:46:00,MM02,7,0,0
11063026-MM2025-InvSab-Samedi-00,24:51:00,24:51:00,MM03,8,0,0
11063027-MM2025-InvSab-Samedi-00,25:00:00,25:00:00,MM08,1,0,0
11063027-MM2025-InvSab-Samedi-00,25:05:00,25:05:00,MM06,2,0,0
11063027-MM2025-InvSab-Samedi-00,25:05:46,25:05:46,MM07,3,0,0
11063027-MM2025-InvSab-Samedi-00,25:07:00,25:07:00,MM05,4,0,0
11063027-MM2025-InvSab-Samedi-00,25:08:22,25:08:22,MM04,5,0,0
11063027-MM2025-InvSab-Samedi-00,25:10:00,25:10:00,MM01,6,0,0
11063027-MM2025-InvSab-Samedi-00,25:11:00,25:11:00,MM02,7,0,0
11063027-MM2025-InvSab-Samedi-00,25:16:00,25:16:00,MM03,8,0,0
11063028-MM2025-InvSab-Samedi-00,24:40:00,24:40:00,MM03,1,0,0
11063028-MM2025-InvSab-Samedi-00,24:44:00,24:44:00,MM02,2,0,0
11063028-MM2025-InvSab-Samedi-00,24:46:00,24:46:00,MM01,3,0,0
11063028-MM2025-InvSab-Samedi-00,24:47:38,24:47:38,MM04,4,0,0
11063028-MM2025-InvSab-Samedi-00,24:49:00,24:49:00,MM05,5,0,0
11063028-MM2025-InvSab-Samedi-00,24:50:51,24:50:51,MM07,6,0,0
11063028-MM2025-InvSab-Samedi-00,24:52:00,24:52:00,MM06,7,0,0
11063028-MM2025-InvSab-Samedi-00,24:58:00,24:58:00,MM08,8,0,0
11063029-MM2025-InvSab-Samedi-00,21:31:00,21:31:00,MM08,1,0,0
11063029-MM2025-InvSab-Samedi-00,21:36:00,21:36:00,MM06,2,0,0
11063029-MM2025-InvSab-Samedi-00,21:36:46,21:36:46,MM07,3,0,0
11063029-MM2025-InvSab-Samedi-00,21:38:00,21:38:00,MM05,4,0,0
11063029-MM2025-InvSab-Samedi-00,21:39:22,21:39:22,MM04,5,0,0
11063029-MM2025-InvSab-Samedi-00,21:41:00,21:41:00,MM01,6,0,0
11063029-MM2025-InvSab-Samedi-00,21:42:00,21:42:00,MM02,7,0,0
11063029-MM2025-InvSab-Samedi-00,21:47:00,21:47:00,MM03,8,0,0
11063030-MM2025-InvSab-Samedi-00,23:08:00,23:08:00,MM03,1,0,0
11063030-MM2025-InvSab-Samedi-00,23:12:00,23:12:00,MM02,2,0,0
11063030-MM2025-InvSab-Samedi-00,23:14:00,23:14:00,MM01,3,0,0
11063030-MM2025-InvSab-Samedi-00,23:15:38,23:15:38,MM04,4,0,0
11063030-MM2025-InvSab-Samedi-00,23:17:00,23:17:00,MM05,5,0,0
11063030-MM2025-InvSab-Samedi-00,23:18:51,23:18:51,MM07,6,0,0
11063030-MM2025-InvSab-Samedi-00,23:20:00,23:20:00,MM06,7,0,0
11063030-MM2025-InvSab-Samedi-00,23:26:00,23:26:00,MM08,8,0,0
11063031-MM2025-InvSab-Samedi-00,21:40:00,21:40:00,MM03,1,0,0
11063031-MM2025-InvSab-Samedi-00,21:44:00,21:44:00,MM02,2,0,0
11063031-MM2025-InvSab-Samedi-00,21:46:00,21:46:00,MM01,3,0,0
11063031-MM2025-InvSab-Samedi-00,21:47:38,21:47:38,MM04,4,0,0
11063031-MM2025-InvSab-Samedi-00,21:49:00,21:49:00,MM05,5,0,0
11063031-MM2025-InvSab-Samedi-00,21:50:51,21:50:51,MM07,6,0,0
11063031-MM2025-InvSab-Samedi-00,21:52:00,21:52:00,MM06,7,0,0
11063031-MM2025-InvSab-Samedi-00,21:58:00,21:58:00,MM08,8,0,0
11063032-MM2025-InvSab-Samedi-00,23:21:00,23:21:00,MM03,1,0,0
11063032-MM2025-InvSab-Samedi-00,23:25:00,23:25:00,MM02,2,0,0
11063032-MM2025-InvSab-Samedi-00,23:27:00,23:27:00,MM01,3,0,0
11063032-MM2025-InvSab-Samedi-00,23:28:38,23:28:38,MM04,4,0,0
11063032-MM2025-InvSab-Samedi-00,23:30:00,23:30:00,MM05,5,0,0
11063032-MM2025-InvSab-Samedi-00,23:31:51,23:31:51,MM07,6,0,0
11063032-MM2025-InvSab-Samedi-00,23:33:00,23:33:00,MM06,7,0,0
11063032-MM2025-InvSab-Samedi-00,23:39:00,23:39:00,MM08,8,0,0
11063033-MM2025-InvSab-Samedi-00,21:00:00,21:00:00,MM03,1,0,0
11063033-MM2025-InvSab-Samedi-00,21:04:00,21:04:00,MM02,2,0,0
11063033-MM2025-InvSab-Samedi-00,21:06:00,21:06:00,MM01,3,0,0
11063033-MM2025-InvSab-Samedi-00,21:07:38,21:07:38,MM04,4,0,0
11063033-MM2025-InvSab-Samedi-00,21:09:00,21:09:00,MM05,5,0,0
11063033-MM2025-InvSab-Samedi-00,21:10:51,21:10:51,MM07,6,0,0
11063033-MM2025-InvSab-Samedi-00,21:12:00,21:12:00,MM06,7,0,0
11063033-MM2025-InvSab-Samedi-00,21:18:00,21:18:00,MM08,8,0,0
11063034-MM2025-InvSab-Samedi-00,20:30:00,20:30:00,MM03,1,0,0
11063034-MM2025-InvSab-Samedi-00,20:34:00,20:34:00,MM02,2,0,0
11063034-MM2025-InvSab-Samedi-00,20:36:00,20:36:00,MM01,3,0,0
11063034-MM2025-InvSab-Samedi-00,20:37:38,20:37:38,MM04,4,0,0
11063034-MM2025-InvSab-Samedi-00,20:39:00,20:39:00,MM05,5,0,0
11063034-MM2025-InvSab-Samedi-00,20:40:51,20:40:51,MM07,6,0,0
11063034-MM2025-InvSab-Samedi-00,20:42:00,20:42:00,MM06,7,0,0
11063034-MM2025-InvSab-Samedi-00,20:48:00,20:48:00,MM08,8,0,0
11063035-MM2025-InvSab-Samedi-00,20:40:00,20:40:00,MM03,1,0,0
11063035-MM2025-InvSab-Samedi-00,20:44:00,20:44:00,MM02,2,0,0
11063035-MM2025-InvSab-Samedi-00,20:46:00,20:46:00,MM01,3,0,0
11063035-MM2025-InvSab-Samedi-00,20:47:38,20:47:38,MM04,4,0,0
11063035-MM2025-InvSab-Samedi-00,20:49:00,20:49:00,MM05,5,0,0
11063035-MM2025-InvSab-Samedi-00,20:50:51,20:50:51,MM07,6,0,0
11063035-MM2025-InvSab-Samedi-00,20:52:00,20:52:00,MM06,7,0,0
11063035-MM2025-InvSab-Samedi-00,20:58:00,20:58:00,MM08,8,0,0
11063036-MM2025-InvSab-Samedi-00,20:51:00,20:51:00,MM08,1,0,0
11063036-MM2025-InvSab-Samedi-00,20:56:00,20:56:00,MM06,2,0,0
11063036-MM2025-InvSab-Samedi-00,20:56:46,20:56:46,MM07,3,0,0
11063036-MM2025-InvSab-Samedi-00,20:58:00,20:58:00,MM05,4,0,0
11063036-MM2025-InvSab-Samedi-00,20:59:22,20:59:22,MM04,5,0,0
11063036-MM2025-InvSab-Samedi-00,21:01:00,21:01:00,MM01,6,0,0
11063036-MM2025-InvSab-Samedi-00,21:02:00,21:02:00,MM02,7,0,0
11063036-MM2025-InvSab-Samedi-00,21:07:00,21:07:00,MM03,8,0,0
11063037-MM2025-InvSab-Samedi-00,09:17:00,09:17:00,MM03,1,0,0
11063037-MM2025-InvSab-Samedi-00,09:21:00,09:21:00,MM02,2,0,0
11063037-MM2025-InvSab-Samedi-00,09:23:00,09:23:00,MM01,3,0,0
11063037-MM2025-InvSab-Samedi-00,09:24:38,09:24:38,MM04,4,0,0
11063037-MM2025-InvSab-Samedi-00,09:26:00,09:26:00,MM05,5,0,0
11063037-MM2025-InvSab-Samedi-00,09:27:51,09:27:51,MM07,6,0,0
11063037-MM2025-InvSab-Samedi-00,09:29:00,09:29:00,MM06,7,0,0
11063037-MM2025-InvSab-Samedi-00,09:35:00,09:35:00,MM08,8,0,0
11063038-MM2025-InvSab-Samedi-00,09:09:00,09:09:00,MM03,1,0,0
11063038-MM2025-InvSab-Samedi-00,09:13:00,09:13:00,MM02,2,0,0
11063038-MM2025-InvSab-Samedi-00,09:15:00,09:15:00,MM01,3,0,0
11063038-MM2025-InvSab-Samedi-00,09:16:38,09:16:38,MM04,4,0,0
11063038-MM2025-InvSab-Samedi-00,09:18:00,09:18:00,MM05,5,0,0
11063038-MM2025-InvSab-Samedi-00,09:19:51,09:19:51,MM07,6,0,0
11063038-MM2025-InvSab-Samedi-00,09:21:00,09:21:00,MM06,7,0,0
11063038-MM2025-InvSab-Samedi-00,09:27:00,09:27:00,MM08,8,0,0
11063039-MM2025-InvSab-Samedi-00,07:00:00,07:00:00,MM08,1,0,0
11063039-MM2025-InvSab-Samedi-00,07:05:00,07:05:00,MM06,2,0,0
11063039-MM2025-InvSab-Samedi-00,07:05:46,07:05:46,MM07,3,0,0
11063039-MM2025-InvSab-Samedi-00,07:07:00,07:07:00,MM05,4,0,0
11063039-MM2025-InvSab-Samedi-00,07:08:22,07:08:22,MM04,5,0,0
11063039-MM2025-InvSab-Samedi-00,07:10:00,07:10:00,MM01,6,0,0
11063039-MM2025-InvSab-Samedi-00,07:11:00,07:11:00,MM02,7,0,0
11063039-MM2025-InvSab-Samedi-00,07:16:00,07:16:00,MM03,8,0,0
11063047-MM2025-InvSab-Samedi-00,08:58:00,08:58:00,MM08,1,0,0
11063047-MM2025-InvSab-Samedi-00,09:03:00,09:03:00,MM06,2,0,0
11063047-MM2025-InvSab-Samedi-00,09:03:46,09:03:46,MM07,3,0,0
11063047-MM2025-InvSab-Samedi-00,09:05:00,09:05:00,MM05,4,0,0
11063047-MM2025-InvSab-Samedi-00,09:06:22,09:06:22,MM04,5,0,0
11063047-MM2025-InvSab-Samedi-00,09:08:00,09:08:00,MM01,6,0,0
11063047-MM2025-InvSab-Samedi-00,09:09:00,09:09:00,MM02,7,0,0
11063047-MM2025-InvSab-Samedi-00,09:14:00,09:14:00,MM03,8,0,0
11063048-MM2025-InvSab-Samedi-00,09:49:00,09:49:00,MM03,1,0,0
11063048-MM2025-InvSab-Samedi-00,09:53:00,09:53:00,MM02,2,0,0
11063048-MM2025-InvSab-Samedi-00,09:55:00,09:55:00,MM01,3,0,0
11063048-MM2025-InvSab-Samedi-00,09:56:38,09:56:38,MM04,4,0,0
11063048-MM2025-InvSab-Samedi-00,09:58:00,09:58:00,MM05,5,0,0
11063048-MM2025-InvSab-Samedi-00,09:59:51,09:59:51,MM07,6,0,0
11063048-MM2025-InvSab-Samedi-00,10:01:00,10:01:00,MM06,7,0,0
11063048-MM2025-InvSab-Samedi-00,10:07:00,10:07:00,MM08,8,0,0
11063049-MM2025-InvSab-Samedi-00,09:01:00,09:01:00,MM03,1,0,0
11063049-MM2025-InvSab-Samedi-00,09:05:00,09:05:00,MM02,2,0,0
11063049-MM2025-InvSab-Samedi-00,09:07:00,09:07:00,MM01,3,0,0
11063049-MM2025-InvSab-Samedi-00,09:08:38,09:08:38,MM04,4,0,0
11063049-MM2025-InvSab-Samedi-00,09:10:00,09:10:00,MM05,5,0,0
11063049-MM2025-InvSab-Samedi-00,09:11:51,09:11:51,MM07,6,0,0
11063049-MM2025-InvSab-Samedi-00,09:13:00,09:13:00,MM06,7,0,0
11063049-MM2025-InvSab-Samedi-00,09:19:00,09:19:00,MM08,8,0,0
11063050-MM2025-InvSab-Samedi-00,07:00:00,07:00:00,MM03,1,0,0
11063050-MM2025-InvSab-Samedi-00,07:04:00,07:04:00,MM02,2,0,0
11063050-MM2025-InvSab-Samedi-00,07:06:00,07:06:00,MM01,3,0,0
11063050-MM2025-InvSab-Samedi-00,07:07:38,07:07:38,MM04,4,0,0
11063050-MM2025-InvSab-Samedi-00,07:09:00,07:09:00,MM05,5,0,0
11063050-MM2025-InvSab-Samedi-00,07:10:51,07:10:51,MM07,6,0,0
11063050-MM2025-InvSab-Samedi-00,07:12:00,07:12:00,MM06,7,0,0
11063050-MM2025-InvSab-Samedi-00,07:17:00,07:17:00,MM08,8,0,0
11063051-MM2025-InvSab-Samedi-00,07:09:00,07:09:00,MM03,1,0,0
11063051-MM2025-InvSab-Samedi-00,07:13:00,07:13:00,MM02,2,0,0
11063051-MM2025-InvSab-Samedi-00,07:15:00,07:15:00,MM01,3,0,0
11063051-MM2025-InvSab-Samedi-00,07:16:38,07:16:38,MM04,4,0,0
11063051-MM2025-InvSab-Samedi-00,07:18:00,07:18:00,MM05,5,0,0
11063051-MM2025-InvSab-Samedi-00,07:19:51,07:19:51,MM07,6,0,0
11063051-MM2025-InvSab-Samedi-00,07:21:00,07:21:00,MM06,7,0,0
11063051-MM2025-InvSab-Samedi-00,07:27:00,07:27:00,MM08,8,0,0
11063052-MM2025-InvSab-Samedi-00,07:17:00,07:17:00,MM03,1,0,0
11063052-MM2025-InvSab-Samedi-00,07:21:00,07:21:00,MM02,2,0,0
11063052-MM2025-InvSab-Samedi-00,07:23:00,07:23:00,MM01,3,0,0
11063052-MM2025-InvSab-Samedi-00,07:24:38,07:24:38,MM04,4,0,0
11063052-MM2025-InvSab-Samedi-00,07:26:00,07:26:00,MM05,5,0,0
11063052-MM2025-InvSab-Samedi-00,07:27:51,07:27:51,MM07,6,0,0
11063052-MM2025-InvSab-Samedi-00,07:29:00,07:29:00,MM06,7,0,0
11063052-MM2025-InvSab-Samedi-00,07:35:00,07:35:00,MM08,8,0,0
11063053-MM2025-InvSab-Samedi-00,07:25:00,07:25:00,MM03,1,0,0
11063053-MM2025-InvSab-Samedi-00,07:29:00,07:29:00,MM02,2,0,0
11063053-MM2025-InvSab-Samedi-00,07:31:00,07:31:00,MM01,3,0,0
11063053-MM2025-InvSab-Samedi-00,07:32:38,07:32:38,MM04,4,0,0
11063053-MM2025-InvSab-Samedi-00,07:34:00,07:34:00,MM05,5,0,0
11063053-MM2025-InvSab-Samedi-00,07:35:51,07:35:51,MM07,6,0,0
11063053-MM2025-InvSab-Samedi-00,07:37:00,07:37:00,MM06,7,0,0
11063053-MM2025-InvSab-Samedi-00,07:43:00,07:43:00,MM08,8,0,0
11063054-MM2025-InvSab-Samedi-00,07:33:00,07:33:00,MM03,1,0,0
11063054-MM2025-InvSab-Samedi-00,07:37:00,07:37:00,MM02,2,0,0
11063054-MM2025-InvSab-Samedi-00,07:39:00,07:39:00,MM01,3,0,0
11063054-MM2025-InvSab-Samedi-00,07:40:38,07:40:38,MM04,4,0,0
11063054-MM2025-InvSab-Samedi-00,07:42:00,07:42:00,MM05,5,0,0
11063054-MM2025-InvSab-Samedi-00,07:43:51,07:43:51,MM07,6,0,0
11063054-MM2025-InvSab-Samedi-00,07:45:00,07:45:00,MM06,7,0,0
11063054-MM2025-InvSab-Samedi-00,07:51:00,07:51:00,MM08,8,0,0
11063055-MM2025-InvSab-Samedi-00,07:41:00,07:41:00,MM03,1,0,0
11063055-MM2025-InvSab-Samedi-00,07:45:00,07:45:00,MM02,2,0,0
11063055-MM2025-InvSab-Samedi-00,07:47:00,07:47:00,MM01,3,0,0
11063055-MM2025-InvSab-Samedi-00,07:48:38,07:48:38,MM04,4,0,0
11063055-MM2025-InvSab-Samedi-00,07:50:00,07:50:00,MM05,5,0,0
11063055-MM2025-InvSab-Samedi-00,07:51:51,07:51:51,MM07,6,0,0
11063055-MM2025-InvSab-Samedi-00,07:53:00,07:53:00,MM06,7,0,0
11063055-MM2025-InvSab-Samedi-00,07:59:00,07:59:00,MM08,8,0,0
11063056-MM2025-InvSab-Samedi-00,07:49:00,07:49:00,MM03,1,0,0
11063056-MM2025-InvSab-Samedi-00,07:53:00,07:53:00,MM02,2,0,0
11063056-MM2025-InvSab-Samedi-00,07:55:00,07:55:00,MM01,3,0,0
11063056-MM2025-InvSab-Samedi-00,07:56:38,07:56:38,MM04,4,0,0
11063056-MM2025-InvSab-Samedi-00,07:58:00,07:58:00,MM05,5,0,0
11063056-MM2025-InvSab-Samedi-00,07:59:51,07:59:51,MM07,6,0,0
11063056-MM2025-InvSab-Samedi-00,08:01:00,08:01:00,MM06,7,0,0
